date,title,summary,url
2025-02-07,Why you need to be alert to deepfake scams,"Mr Lemaire said AI chatbots powered by large language models save attackers time and allow for more elaborate fake messages.
“The latest generation of deepfake video has got to a point where almost no consumers are able to tell the difference between an AI-generated image and a real image,” McAfee’s Mr Grobman said.
Internet users need to start applying the same scepticism to video as many now do to still images – where “photoshop” has become a verb – he added.
In personal communications, “I almost want to say it’s like BDSM, bondage, where you have a safe word”, F5‘s Mr Lemaire joked.
Said Mr Grobman: “When we moved from walking and riding horses to driving automobiles, we needed to change the way we thought about transportation safety… that’s what consumers are going to need today, the same sort of pivot.” AFP",https://www.straitstimes.com/business/invest/why-you-need-to-be-alert-of-deepfake-scams
2025-02-06,Bank of England cuts rates while signalling caution on path ahead,"Still, the MPC signalled caution about the outlook for rates, suggesting that only two more reductions were needed to bring inflation back to the bank’s 2 per cent target.
“Today’s cut from the Bank of England was broadly expected, though the accompanying statement contained some mixed signals,” said J.P. Morgan Private Bank global market strategist Matthew Landon.
“It will be welcome news to many that we have been able to cut interest rates again,” Governor Andrew Bailey said in a statement.
Ms Reeves called the decision “welcome news”, but expressed disappointment with the broader outlook provided by the bank, saying she was “still not satisfied with the growth rate”.
The bank downgraded its estimate of Britain’s growth capacity, which makes faster growth inflationary.",https://www.straitstimes.com/business/bank-of-england-cuts-rates-while-signaling-caution-on-path-ahead
2025-02-06,"Far East, Perennial to unveil Aurea residential tower at unit prices starting from $1.92m","SINGAPORE – Far East Organization and Perennial Holdings will start previews of their residential tower Aurea on Feb 22, with prices for each unit starting from $1.92 million, or $2,750 per sq ft (psf).
The smallest units, under the Prestige Collection, are two-bedroom and three-bedroom units of 635 to 1,001 sq ft.
The Signature Collection includes four-bedroom units of 1,442 to 1,798 sq ft; while five-bedroom units are 2,863 to 3,251 sq ft.
One six-bedroom duplex penthouse is 5,608 sq ft, while the six-bedroom triplex penthouse goes up to 8,816 sq ft and comes with a pool .
Aurea is linked to The Golden Mile via an elevated link bridge on Level 2.",https://www.straitstimes.com/business/far-east-perennial-to-unveil-aurea-residential-tower-at-prices-starting-from-1-92-million
2025-02-06,Maersk eyes 4% market growth in 2025 amid uncertainty over tariffs and Red Sea access,"Geopolitical developments including Mr Trump’s threats to impose tariffs on the top US trading partners and access to the Red Sea shipping route will impact Maersk’s revenues.
It said the wide forecast range hinged on the situation in the Red Sea, avoided by Maersk for over a year due to attacks by militants that forced vessels travelling between Europe and Asia to take the longer route around Africa.
“I don’t think we are close to making a change and going back into the Red Sea because there is so much uncertainty about the situation in the Middle East,” Mr Clerc said.
Maersk and rivals have benefited from longer sailing times and soaring freight rates with ships being rerouted around Africa as Houthi militants have kept up attacks on Red Sea vessels, claiming to do so in solidarity with Palestinians in Gaza.
Maersk, whose customers include Walmart, Target, Asos and Nike, saw global container market volume growth of 6 per cent in 2024 and expects 4 per cent growth in 2025.",https://www.straitstimes.com/business/maersk-eyes-4-market-growth-in-2025-uncertainty-over-tariffs-and-red-sea
2025-02-01,US stocks fall after White House confirms tariffs from Feb 1,"Sign up now: Get ST's newsletters delivered to your inboxTraders working on the floor of the New York Stock Exchange, at the opening bell, on Jan 30.
NEW YORK - US stocks erased early gains to close lower on Jan 31, after the White House reaffirmed plans to introduce new tariffs against Mexico, Canada and China on Feb 1.
“The tariff talk in the afternoon injecteda new wave of uncertainty,” Briefing.com’s Patrick O’Hare told AFP.
Among individual firms, footwear firm Deckers Outdoor Corporation fell more than 20 per cent after its quarterly financial results were published.
And the investment management firm Franklin Resources closed up more than 10 per cent after reporting strong quarterly results.",https://www.straitstimes.com/business/companies-markets/us-stocks-fall-after-white-house-confirms-tariffs-from-feb-1
2025-01-31,STI up 1.4% as Singapore shares track regional gains,"Sign up now: Get ST's newsletters delivered to your inboxThe benchmark Straits Times Index rose 1.4 per cent or 54.75 points higher to 3,855.82.
SINGAPORE - Singapore shares tracked regional gains on Jan 31, ending the week higher after markets reopened following the two-day break for the Chinese New Year holidays.
The benchmark Straits Times Index (STI) rose 1.4 per cent or 54.75 points higher to 3,855.82.
Across the broader market, gainers outnumbered losers 282 to 140, after one billion securities worth $1.8 billion changed hands.
On the STI, Genting Singapore was the biggest gainer, rising 3.4 per cent to 75 cents.",https://www.straitstimes.com/business/companies-markets/sti-up-1-4-as-singapore-shares-track-regional-gains-on-friday
2025-01-31,MBS revenue rises 7.2% to $1.54 billion in bumper Q4,"Sign up now: Get ST's newsletters delivered to your inboxNet revenue stood at US$2.9 billion (S$3.9 billion) for the fourth quarter, down 0.7 per cent year on year.
SINGAPORE – The numbers came up trumps for Marina Bay Sands (MBS) in a bumper final quarter of 2024.
The resort operator’s reported net revenue came in at US$1.14 billion (S$1.54 billion) in the three months to Dec 31, 2024, up 7.2 per cent from the US$1.06 billion recorded in the final quarter of the previous year.
Net revenue stood at US$2.9 billion for the fourth quarter, down 0.7 per cent year on year.
Capital expenditure at MBS in the final quarter was US$194 million, including outlays on construction, development and maintenance.",https://www.straitstimes.com/business/mbs-q4-revenue-rises-7-2-to-1-54-billion-as-travel-and-tourism-spending-in-asia-expands
2025-01-31,Competition watchdog gives conditional nod to expanding SIA and Lufthansa joint venture,"Sign up now: Get ST's newsletters delivered to your inboxThis expanded joint venture proposes to include more countries in the list of markets in which the two carriers provide scheduled air passenger services.
This expanded joint venture proposes to include more countries in the list of markets in which the two carriers provide scheduled air passenger services.
The expanded joint venture would boost tourism and related industries in Singapore and enable more competitive fares, the CCCS said.
One was that the price and capacity coordination between the two carriers as a result of the expanded joint venture could restrict competition on affected routes.
It also assessed that the claimed benefits arising from the expanded joint venture were insufficient to outweigh the competition concerns in order for the net economic benefits exclusion under the Competition Act to apply.",https://www.straitstimes.com/business/companies-markets/competition-watchdog-gives-conditional-nod-to-expanding-sia-and-lufthansa-joint-venture
2025-01-31,"DBS in talks with Singapore IPO candidates, some with potential $1.35 billion valuations","Sign up now: Get ST's newsletters delivered to your inboxMr Clifford Lee, DBS' global head of investment banking, said the bank is in talks with IPO candidates reconsidering Singapore.
SINGAPORE - DBS Bank, South-east Asia’s biggest bank, has several listings lined up for the Singapore market, including some potential blockbusters with valuations of US$1 billion (S$1.35 billion).
Mr Clifford Lee, the global head of investment banking at DBS, said the bank is in talks with IPO (initial public offering) candidates that were earlier keen on a US listing but are now reconsidering Singapore.
Indeed, the Singapore Exchange (SGX) has been suffering from a listing drought for several years now.
Any move to improved trading liquidity would be welcomed by investment bankers and others in Singapore’s IPO ecosystem.",https://www.straitstimes.com/business/companies-markets/dbs-in-talks-with-singapore-ipo-candidates-some-with-potential-1-35-billion-valuations
2025-01-31,Trump getting the lower interest rates he demanded from everyone but the Fed,"The US dollar has appreciated about 7 per cent against a global basket of currencies since September despite Fed rate cuts totalling a full percentage point in 2024.
– US President Donald Trump is getting his wish that interest rates drop across the world, just not at home, where a strong economy and uncertainty over his own policies have set the stage for the Federal Reserve to diverge from its central bank peers.
“The risks to economic growth remain tilted to the downside,” Ms Lagarde said of the tariffs threatened by Mr Trump on a broad set of countries.
“All we know for sure is that it will have a global negative impact.”For European interest rates, “we know the direction of travel” will be lower, she said after the ECB’s governing council shaved another quarter of a percentage point from its main policy rates.
The dollar has appreciated about 7 per cent against a global basket of currencies since September despite Fed rate cuts totalling a full percentage point in 2024 .",https://www.straitstimes.com/business/economy/trump-getting-the-lower-interest-rates-he-demanded-from-everyone-but-the-fed
2025-01-31,"US economy finished 2024 on strong note, but faces hurdles","“We ended on a pretty strong note,” said Ms Diane Swonk, chief economist for the accounting firm KPMG.
“It’s stunning how resilient and strong the economy has been.”The figures are preliminary and will be revised at least twice as more data becomes available.
Consumers have been buoyed by a strong job market: After-tax income, adjusted for inflation, increased at a 2.8 per cent annual rate at the end of 2024.
And some economists said the strong spending numbers may have been partly the result of consumers moving up purchases to get ahead of tariffs.
And the momentum at the end of 2024 should help the economy withstand whatever threats emerge in 2025.",https://www.straitstimes.com/business/economy/us-economy-finished-2024-on-strong-note-but-faces-hurdles
2025-01-31,Asset manager Federated Hermes leverages Singapore HQ to target Asia’s wealth market,"SINGAPORE – Federated Hermes, a global asset management firm, is leveraging its Asia headquarters in Singapore to target wealth management clients and family offices in the region.
Federated Hermes managed US$830 billion (S$1.12 trillion) in assets as at Dec 31, 2024, mostly in money market assets.
Investors with cash in money market funds may feel less worried about market volatility, as their funds are relatively safe and easily accessible, Mr Donahue said.
At Federated Hermes, stewardship arm EOS is a leading service provider, engaging companies on ESG matters.
Federated Investors changed its name to Federated Hermes in February 2020, and bought the remaining stake in Hermes in 2021.",https://www.straitstimes.com/business/federated-hermes-leverage-singapore-hq-to-target-asias-wealth-market
2025-01-31,"US probing whether DeepSeek got Nvidia AI chips through Singapore, other countries: Source","China’s DeepSeek last week launched a free assistant it says uses less data at a fraction of the cost of US models.
Current restrictions on Nvidia AI processors are meant to stop its most sophisticated chips from reaching China.
Organised AI chip smuggling to China has been tracked out of countries including Malaysia, Singapore and the United Arab Emirates, the source said.
DeepSeek has said it used Nvidia’s H800 chips, which it could have legally purchased in 2023.
Reuters could not determine whether DeepSeek has used other controlled chips that are not allowed to be shipped to China.",https://www.straitstimes.com/business/us-looking-if-deepseek-got-nvidia-ai-chips-through-singapore-others
2025-01-31,Apple forecast cheers investors after mixed holiday results,"LOS ANGELES – Apple gave a reassuring revenue forecast for the current quarter, helping boost shares of the world’s most valuable company after its holiday results showed jarring declines for China and the iPhone.
Revenue from China plunged 11 per cent to US$18.5 billion (S$25 billion) in the fiscal first quarter, which ended on Dec 28, Apple said earlier.
A staggered rollout of Apple Intelligence also has meant that consumers have had to wait for many features.
Its struggles in China have stemmed in part from not being able to offer Apple Intelligence in the country.
Apple Intelligence – introduced in stages over a period of months – has suffered from bugs, including inaccurate news summaries.",https://www.straitstimes.com/business/companies-markets/apple-forecast-cheers-investors-after-mixed-holiday-results
2025-01-31,Samsung’s chip division underwhelms in costly AI memory race,"– Samsung Electronics’ pivotal chip division reported a smaller-than-expected profit as the world’s largest memory chipmaker fights to narrow the lead arch-rival SK Hynix has in the artificial intelligence arena.
Total capital expenditures came to 53.6 trillion won (S$50 billion) last year.
Samsung’s semiconductor unit reported operating profit of 2.9 trillion won for the December quarter, missing analysts’ average projections.
Its net income came to a bigger-than-expected 7.58 trillion won, thanks to a boost from its network business.
Both Samsung and SK Hynix aim to become Nvidia’s main vendor for HBM4 chips as they work to mass-produce them in the second half of 2025 .",https://www.straitstimes.com/business/companies-markets/samsungs-chip-profit-misses-on-costly-ai-memory-catchup-race
2025-01-31,Singtel’s Optus secures $1.64 billion in credit facility with 12 banks,"Sign up now: Get ST's newsletters delivered to your inboxThe facility entered into by Optus is guaranteed by Singtel Optus and some of its subsidiaries.
SINGAPORE – Singtel’s Australian subsidiary, Optus, has inked a A$1.95 billion (S$1.64 billion) committed revolving credit facility with 12 banks to refinance its existing credit facilities, as well as for general corporate purposes.
The banks include Australia and New Zealand Banking Group, Bank of China in Sydney, OCBC Bank, DBS Bank’s Australia branch and UOB’s Sydney branch.
The facility is guaranteed by Optus Finance’s parent company, Singtel Optus, and some of its subsidiaries, said the telecommunications giant on Jan 31.
In November 2024, Optus was fined A$12 million for failing to provide emergency call services to thousands of people during a nationwide outage in 2023.",https://www.straitstimes.com/business/companies-markets/singtels-optus-secures-a1-95-billion-in-credit-facility-with-12-banks
2025-01-31,Sam Bankman-Fried’s parents explore seeking Trump pardon for fallen ‘crypto king’,"Sign up now: Get ST's newsletters delivered to your inboxFTX co-founder Sam Bankman-Fried was sentenced to 25 years in prison for fraud in 2024.
NEW YORK – The parents of FTX co-founder Sam Bankman-Fried are exploring ways to secure a pardon for the one-time crypto billionaire from US President Donald Trump, according to a person familiar with the matter.
Mr Trump pardoned a number of Republican political allies like Mr Bannon.
Bankman-Fried and Mr Trump may share a more specific sense of injustice.
Both Bankman-Fried and Mr Trump have accused Judge Kaplan of being unfair to them.",https://www.straitstimes.com/business/companies-markets/sam-bankman-frieds-parents-explore-seeking-trump-pardon-for-fallen-crypto-king
2025-01-31,"India’s Adani flagship posts worst quarterly profit fall in 3 years on weak coal demand, forex loss","– India’s Adani Enterprises, the flagship company of the Adani Group, on Jan 30 reported its biggest quarterly profit slump in three years in the third quarter, as a fall in power demand weighed on its key coal trading division.
This was Adani Enterprises’ worst quarterly profit fall since the quarter ending Dec 31, 2021, when it swung to a loss.
The coal trading division was hit by lower volumes, while its profit was impacted by a foreign exchange loss at its Australian business.
Adani Enterprises reported a forex loss of 2.96 billion rupees, compared with a gain of 1.01 billion rupees a year ago.
Revenue from the coal trading segment, which contributes more than a third of overall revenue, fell 44 per cent to 89.80 billion rupees.",https://www.straitstimes.com/business/companies-markets/indias-adani-flagship-posts-worst-quarterly-profit-fall-in-3-years-on-weak-coal-demand-forex-loss
2025-01-31,DeepSeek’s AI restricted by ‘hundreds’ of companies and govt agencies in days,"Sign up now: Get ST's newsletters delivered to your inboxCompanies and government agencies around the world are moving to restrict their employees’ access to the Chinese AI app.
Most customers of Netskope, a network security firm that companies use to restrict employees’ access to websites, among other services, are similarly moving to limit connections.
“The biggest concern is the AI model’s potential data leakage to the Chinese government,” Mr Izrael said.
It was not immediately clear how many US Defence Department employees sought to access DeepSeek.
Cyber researchers who set out to probe DeepSeek’s security said they found a publicly accessible database belonging to the company that contained internal data.",https://www.straitstimes.com/business/companies-markets/deepseeks-ai-restricted-by-hundreds-of-companies-in-days
2025-01-31,"Buying an EV? Check the maker’s financial health, too","Consumers should extend their pre-purchase homework to include an assessment of the financial health of the EV maker and, if in doubt, consider leasing rather than buying that expensive new ride.
I want to emphasise I’m not implying that Fisker or any of the particular companies mentioned below will go bust.
Nevertheless, there are a variety of potential headaches for customers: Vehicles may lose value, parts can be difficult to obtain and the warranty may not be fully honoured.
Happily, customers don’t need to overthink these what-ifs and worst-case scenarios: They can opt to lease a vehicle instead.
The risks of technological obsolescence and rapid EV depreciation are already strong arguments for renting rather than buying, as is the availability of subsidies in the US.",https://www.straitstimes.com/business/invest/before-buying-an-ev-check-the-makers-financial-health-too
2025-01-30,"European office sales slumped in 2024 to lowest since 2009, data shows","Sign up now: Get ST's newsletters delivered to your inboxThe commercial real estate market globally has endured tough trading since the Covid-19 pandemic.
LONDON – Sales of office buildings in Europe in 2024 slumped to their lowest level since the aftermath of the global financial crisis in 2009, even as the region’s broader commercial property market showed signs of recovery, data showed on Jan 30.
The commercial real estate market globally has endured tough trading since the Covid-19 pandemic, largely driven by higher borrowing costs and changing working patterns, the latter hitting offices particularly hard.
In 2024 , €42.4 billion (S$59.58 billion) worth of office properties changed hands in Europe, down 10 per cent on the prior year and representing the lowest volume in 15 years, according to data from Morgan Stanley Capital International (MSCI).
“Certainly there are pockets of positive news which give grounds for optimism,” Mr Leahy said of the real estate market.",https://www.straitstimes.com/business/property/european-office-sales-slumped-to-lowest-in-2024-since-2009-data-shows
2025-01-30,Powell says Fed doesn’t need to be in a hurry to lower rates,"“The committee is very much in the mode of waiting to see what policies are enacted,” Mr Powell said.
Mr Trump, a frequent critic of the central bank, has already suggested he understands interest rates better than Mr Powell.
He did not comment directly on interest rates or the decision on Jan 29.
Fed policymakers also updated their description of the labour market.
In December 2024 , Mr Powell said some Fed officials had started incorporating potential government policies into their economic projections.",https://www.straitstimes.com/business/banking/powell-says-fed-doesnt-need-to-be-in-a-hurry-to-lower-rates
2025-01-30,KitchenAid parent company Whirlpool’s weak 2025 outlook shows people still are not buying,"Sign up now: Get ST's newsletters delivered to your inboxThe 2025 expectations show that Whirlpool’s efforts to raise prices and lower costs are not yet paying off.
In its most recent quarter, lower sales in North America hurt the company’s sales.
The 2025 expectations show that Whirlpool’s efforts to raise prices and lower costs are not yet paying off.
In 2025 , the company said it expects to save about US$200 million in costs.
In the quarter, sales for this segment rose from the year prior, but trailed expectations.",https://www.straitstimes.com/business/companies-markets/kitchenaid-parent-company-whirlpools-weak-2025-outlook-shows-people-still-are-not-buying
2025-01-30,Britain braces itself for another dismal year of declining car production,"LONDON – Automakers produced fewer cars in Britain in 2024, and output is poised to fall again in 2025 – potentially to the lowest in more than 70 years.
Production is expected to drop to around 775,000 in 2025 , which would be in line with the number of cars manufactured in 2022.
“The level of demand isn’t there,” Mr Mike Hawes, chief executive of SMMT, told reporters on Jan 29.
The government phased out a plug-in car grant for private car purchasers in 2022.
“It can’t keep shaking it, to expect that it will just continue to effectively subsidize demand.”The outlook for car production in 2025 is tempered by Jaguar Land Rover – Britain’s No.",https://www.straitstimes.com/business/companies-markets/uk-braces-for-another-dismal-year-of-declining-car-production
2025-01-30,BOJ to slice almost $672 billion off balance sheet to decrease liquidity in economy,"The BOJ decided on Jan 24 to offer no new lending from July under its fund-provisioning programme to stimulate bank lending.
That is another 6.5 trillion yen that will disappear from the balance sheet by January 2028.
Still, the Fed’s experience points to potential risks ahead for the BOJ as it tries to reduce its balance sheet without spooking markets.
All outstanding loans from the lending programme are expected to be wiped off the BOJ’s books by March 2028.
The central bank’s balance sheet stood at ¥740 trillion, according to the latest data.",https://www.straitstimes.com/business/boj-to-slice-almost-670-billion-off-balance-sheet-to-decrease-liquidity-in-economy
2025-01-30,"IBM beats profit estimates as AI shift boosts software performance, shares surge","Sign up now: Get ST's newsletters delivered to your inboxThe software segment recorded its biggest revenue jump in five years.
BENGALURU – IBM surpassed fourth-quarter profit estimates on Jan 29, driven by robust demand in its software unit as businesses ramped up IT spending, sending the company’s shares soaring about 10 per cent in extended trading.
The software segment recorded its biggest revenue jump in five years, as customers prioritised spending on cloud infrastructure amid a rush to adopt the data-intensive generative artificial intelligence technology.
Consulting weaknessIBM’s AI book is dominated by its consulting business, which accounts for about 80 per cent of it.
But revenue from the consulting segment fell about 2 per cent to US$5.2 billion in the quarter.",https://www.straitstimes.com/business/companies-markets/ibm-beats-profit-estimates-as-ai-shift-boosts-software-performance-shares-surge
2025-01-30,Las Vegas Sands misses profit estimates on weakness in Macau business,"Sign up now: Get ST's newsletters delivered to your inboxThe Nevada-based company had previously flagged that it was seeing slowing growth in its integrated resorts and casino business at Macau properties.
BENGALURU – Casino operator Las Vegas Sands missed analysts’ estimates for fourth-quarter profit on Jan 29, hurt by tepid performance of its Macau business.
The Las Vegas, Nevada-based company had previously flagged that it was seeing slowing growth in its integrated resorts and casino business at Macau properties, including the Venetian Macau, which contribute a major part to the company’s net revenue.
Las Vegas Sands posted an adjusted profit of 54 US cents per share for the quarter ended Dec 31.
Revenue from Macau operations fell about 5 per cent to US$1.86 billion (S$2.51 billion).",https://www.straitstimes.com/business/companies-markets/las-vegas-sands-misses-profit-estimates-on-weakness-in-macau-business
2025-01-30,Theft leaves British retailers with a record $3.7 billion in losses,"Sign up now: Get ST's newsletters delivered to your inboxThe cost of retail theft rose 21 per cent in the year to Aug 31, 2024, from the year before.
LONDON – Customer theft cost British retailers a record £2.2 billion (S$3.7 billion) in 2024 as they grappled with a persistent and worsening crime wave, a trade group said.
The cost of retail theft rose 21 per cent in the year to Aug 31, 2024, from the year before, the British Retail Consortium (BRC) said in its latest crime survey, published Jan 30.
“Retail crime is spiralling out of control,” said Ms Helen Dickinson, chief executive of the BRC.
The cost of prevention measures such as CCTV rose 52 per cent from £1.2 billion to about £1.8 billion in 2024, the BRC found.",https://www.straitstimes.com/business/companies-markets/theft-leaves-uk-retailers-with-a-record-3-7-billion-in-losses
2025-01-30,Microsoft shares fall as cloud forecast disappoints Wall Street,"Azure results for the fiscal second quarter also fell below Wall Street expectations.
Microsoft’s capital expenditures hit US$22.6 billion (S$30.52 billion), above analysts’ consensus estimate of US$20.95 billion, according to data from Visible Alpha.
Microsoft said earlier on Jan 29 it had added DeepSeek, the breakout Chinese AI model, to its offerings on Azure.
Microsoft said AI contributed 13 percentage points of Azure’s growth in its fiscal second quarter, up from 12 percentage points the previous quarter.
At the company’s Intelligent Cloud unit, which includes the Azure platform, revenue rose to US$25.54 billion, missing expectations of US$25.76 billion.",https://www.straitstimes.com/business/companies-markets/microsoft-shares-fall-as-cloud-forecast-disappoints-wall-street
2025-01-30,Sony makes change at top amid entertainment push,"Mr Yoshida, 65, will stay on in his position as chair.
Before it lost its lead in recent decades, Sony was the first name in consumer electronics, churning out handfuls of iconic inventions like the Sony Walkman, which it introduced in 1979.
Mr Yoshida inherited from his predecessor, Mr Kazuo Hirai, a company that was no longer bleeding red ink.
During Mr Yoshida’s seven years leading Sony, the Japanese company spent billions of dollars building its vast empire of games, music and movies.
Mr Yoshida “solidly guided Sony’s turnaround”, said Ms Mika Nishimura, a senior analyst at Okasan Securities in Tokyo.",https://www.straitstimes.com/business/companies-markets/sony-makes-change-at-top-amid-entertainment-push
2025-01-30,"Nissan plans job, output cuts at US vehicle assembly plants","DETROIT – Nissan Motor is eliminating a work shift at two US vehicle assembly plants and trimming its hourly staff via buyouts, a downsizing to align its output with lower sales volumes as it mulls over a possible sale to Honda Motor.
He declined to say how many fewer cars Nissan expects to produce or the amount of the estimated cost-savings from the reductions.
Nissan has pledged to cut 9,000 jobs globally and reduce production capacity by 20 per cent.
The company notified hourly workers at the plants on Jan 29 and plans to communicate the cuts to suppliers within the next 24 hours.
Nissan expects to resume two-shift production at both factories when new models are introduced in 2027 and 2028.",https://www.straitstimes.com/business/companies-markets/nissan-plans-job-output-cuts-at-us-vehicle-assembly-plants
2025-01-30,Coffee’s 94% rally finally hits the last holdouts for demand,"SAO PAULO – Coffee’s dizzying rally, which saw prices surge more than 90 per cent in 2024, has already hurt demand in most major markets.
With feeble demand growth in the US and Europe’s high-income countries, the industry has become increasingly reliant on consumers in emerging economies.
In Vietnam, industry groups are reporting that high prices are making some buyers hesitant to place large orders.
Consumers will likely become “more restrained”, said Mr Pavel Cardoso, president of Brazil’s coffee industry association Abic.
China’s “culture of coffee consumption is just at the beginning”, Mr Von Luehrte said.",https://www.straitstimes.com/business/companies-markets/coffees-94-rally-finally-hits-the-last-holdouts-for-demand
2025-01-30,Tesla’s profit fell sharply to $3.1 billion for last quarter of 2024,"The company, which is led by billionaire Elon Musk, said it made a profit of US$2.3 billion (S$3.1 billion) during the last three months of 2024.
That was a decline compared with US$7.9 billion a year earlier, but 2023’s profit included a one-time tax benefit of US$5.9 billion.
Tesla’s operating profit, which excludes that special gain, fell 23 per cent in the final three months of the year.
Sales rose 2 per cent to US$25.7 billion in the fourth quarter, from US$25.2 billion in the same period in 2023.
For the full year , profit was US$7.1 billion, Tesla said, down from US$15 billion a year earlier.",https://www.straitstimes.com/business/companies-markets/teslas-profit-fell-sharply-to-3-1-billion-for-last-quarter-of-2024
2025-01-30,Sustainability remains critical despite pullbacks from US banks: DBS,"But Mr Muenkel said the alliance serves as a valuable platform for collective action towards achieving net-zero emissions, particularly in an Asian context.
Mr Muenkel added: “The time horizon is quite important.
DBS is also hiring people with expertise in sustainability, as it intends to integrate sustainability across the organisation, Mr Muenkel said.
Mr Muenkel noted that there might have been a little too much hype around sustainability a couple of years ago, but things are evolving.
In Asia, however, it is a different environment where there is still a lot of support from policymakers and regulators and positive momentum, Mr Muenkel noted.",https://www.straitstimes.com/business/companies-markets/sustainability-remains-critical-despite-pullbacks-from-us-banks-dbs
2025-01-30,TikTok bidder to offer ‘significantly’ more than $27 billion,"NEW YORK – A group of American investors vying to buy TikTok with support from top YouTuber MrBeast has secured more than US$20 billion (S$27 billion) for their offer, according to Mr Jesse Tinsley, the tech entrepreneur organising the bid.
It remains unclear if Mr Tinsley and his investor group will be serious contenders for what are shaping up to be competitive and fast-evolving negotiations.
“We have not heard back directly,” Mr Tinsley told Bloomberg.
It is unknown whether ByteDance and the Chinese government consider offers from Mr Tinsley and Mr McCourt as palatable paths forward.
Mr Tinsley’s group “could stabilise TikTok and put it in a good place for users and data integrity across the United States population”, Mr Tinsley said.",https://www.straitstimes.com/business/companies-markets/tiktok-bidder-to-offer-significantly-more-than-27-billion
2025-01-30,Australian BNPL firm Zip plummets as second-quarter earnings disappoint,"BENGALURU – Shares of Zip Co slipped to their worst intraday session in more than 2½ years on Jan 30, after the Australian buy-now-pay-later (BNPL) company’s second-quarter earnings failed to meet market expectations.
The growth of BNPL companies is being challenged by multiple factors, including higher funding costs, greater regulatory scrutiny, and intense competition from major banks and payment organisations.
Zip’s pre-tax, depreciation, and amortisation cash earnings increased by 50.2 per cent year on year, reaching A$35.3 million (S$29.7 million), but fell short of analysts’ expectations.
Zip, Australia’s largest independent BNPL company, did not provide an outlook for the reported quarter.
Zip also floated plans to increase marketing expenditure in the second half of the year, a move that RBC warned could impact short-term profitability.",https://www.straitstimes.com/business/companies-markets/australian-bnpl-firm-zip-plummets-as-second-quarter-earnings-disappoint
2025-01-30,Gold holds decline after Fed chair Jerome Powell flags pause in Fed easing cycle,"Sign up now: Get ST's newsletters delivered to your inboxBullion traded near US$2,760 an ounce, within about US$30 of its all-time high.
MELBOURNE – Gold held a slight decline after US Federal Reserve chair Jerome Powell said officials will not rush to lower US interest rates, adding that the central bank is pausing easing to see further progress on inflation.
Bullion traded near US$2,760 an ounce, within about US$30 of its all-time high.
On Jan 29 it eased 0.2 per cent, as the Federal Open Market Committee kept interest rates unchanged.
Higher rates tend to pose a headwind for gold, as it does not pay interest.",https://www.straitstimes.com/business/companies-markets/gold-holds-decline-after-powell-flags-pause-in-fed-easing-cycle
2025-01-30,Meta to pay $33.7 million to settle Trump’s 2021 lawsuit over suspended accounts,"Sign up now: Get ST's newsletters delivered to your inboxDiscussions about the lawsuit started again after Meta chief executive Mark Zuckerberg visited Mr Donald Trump’s Florida Mar-a-Lago club for a dinner with him in November 2024.
MEXICO CITY – Meta Platforms on Jan 29 said it has agreed to pay about US$25 million (S$33.7 million) to settle a lawsuit by President Donald Trump over the company’s suspension of his accounts after the Jan 6, 2021, attack at the US Capitol.
Mr Trump’s Facebook and Instagram accounts were suspended after his supporters launched an assault on the US Capitol following a speech by him repeating false claims that his election defeat was the result of widespread fraud.
Out of the settlement amount, US$22 million will go towards a fund for Mr Trump’s presidential library, and the rest to legal fees and other plaintiffs in the case.
In a departure from its past practice, Meta in December announced a US$1 million contribution to Mr Trump’s inaugural fund.",https://www.straitstimes.com/business/companies-markets/meta-to-pay-us25-million-to-settle-trumps-2021-lawsuit-over-suspended-accounts
2025-01-30,Even most affordable US childcare costs surged 50%: Survey,"Fees at childcare centres based in people’s homes soared by almost 50 per cent in 2024 to US$344 (S$464) a week.
NEW YORK – The cost of what was once one of the most affordable options for childcare soared in 2024, putting it out of reach of many working families, according to a new survey.
Fees at childcare centres based in people’s homes – long embraced by some parents as a more affordable option than formal daycare centres – soared by almost 50 per cent in 2024 to US$344 (S$464) a week, the survey by online caregiving marketplace Care.com found.
Some 90 per cent of parents lost sleep over caregiving stress, while 80 per cent reported crying, the survey found.
“Everybody knows how broken it is,” Mr Wilson said of the childcare industry.",https://www.straitstimes.com/business/companies-markets/even-most-affordable-us-childcare-costs-surged-50-survey-finds
2025-01-30,"Microsoft has kind words for DeepSeek AI, offers it to customers","– Microsoft chief executive Satya Nadella had some kind words for DeepSeek, the Chinese artificial intelligence start-up that roiled his company’s shares earlier this week.
The upstart stunned the US tech industry with an open-source AI model called R1 that it claims rivals or outperforms the abilities of western technology but at a fraction of the cost.
“DeepSeek has had some real innovations,” Mr Nadella said during an investor call after Microsoft reported quarterly results on Jan 29.
Could Microsoft and partner OpenAI train its AI models and handle user queries – a process known as inferencing – more cheaply?
Microsoft has used its software to wring better performance and cost savings from each new generation of AI models and AI hardware, Mr Nadella said.",https://www.straitstimes.com/business/companies-markets/microsoft-has-kind-words-for-deepseek-ai-offers-it-to-customers
